Region,Division,District,BEIS School ID,School Name,Province,Municipality,Legislative District,Barangay,Sector,School Subclassification,School Type,Modified COC,K Male,K Female,G1 Male,G1 Female,G2 Male,G2 Female,G3 Male,G3 Female,G4 Male,G4 Female,G5 Male,G5 Female,G6 Male,G6 Female,Elem NG Male,Elem NG Female,G7 Male,G7 Female,G8 Male,G8 Female,G9 Male,G9 Female,G10 Male,G10 Female,JHS NG Male,JHS NG Female,G11 ACAD ABM Male,G11 ACAD ABM Female,G11 ACAD HUMSS Male,G11 ACAD HUMSS Female,G11 ACAD STEM Male,G11 ACAD STEM Female,G11 ACAD GAS Male,G11 ACAD GAS Female,G11 ACAD PBM Male,G11 ACAD PBM Female,G11 TVL Male,G11 TVL Female,G11 SPORTS Male,G11 SPORTS Female,G11 ARTS Male,G11 ARTS Female,G12 ACAD ABM Male,G12 ACAD ABM Female,G12 ACAD HUMSS Male,G12 ACAD HUMSS Female,G12 ACAD STEM Male,G12 ACAD STEM Female,G12 ACAD GAS Male,G12 ACAD GAS Female,G12 ACAD PBM Male,G12 ACAD PBM Female,G12 TVL Male,G12 TVL Female,G12 SPORTS Male,G12 SPORTS Female,G12 ARTS Male,G12 ARTS Female
BARMM,Basilan,Tuburan,318003,Buton NHS,BASILAN,HADJI MOHAMMAD AJUL,Lone District,BUTON,Public,DepED Managed,School with no Annexes,JHS with SHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,34,27,34,12,26,10,19,0,0,0,0,0,0,0,0,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,19,0,0,0,0,0,0,0,0
BARMM,Basilan,Tuburan,318004,Upper Bato-Bato National High School,BASILAN,AKBAR,Lone District,UPPER BATO-BATO,Public,DepED Managed,Mother school,JHS with SHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,37,46,27,37,42,29,28,0,0,0,0,0,0,0,0,20,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,20,0,0,0,0,0,0,0,0
BARMM,Basilan,Tuburan,408854,Jam-Iyyatu Tuburan Attaqaddumiyya Al-Islamiya,BASILAN,TUBURAN,Lone District,TUBURAN PROPER (POB.),Private,Sectarian ,Mother school,Purely ES,6,7,15,13,23,5,7,5,16,11,9,9,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BARMM,Lanao del Sur - I,Lumba-Bayabao I,133298,Bantayao Elementary School,LANAO DEL SUR,LUMBA-BAYABAO (MAGUING),1st District,BANTAYAO,Public,DepED Managed,School with no Annexes,Purely ES,26,30,24,26,13,35,19,30,18,34,21,31,28,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BARMM,Lanao del Sur - I,Lumba-Bayabao I,133299,Bararay PS,LANAO DEL SUR,LUMBA-BAYABAO (MAGUING),1st District,SALOLODUN BERWAR,Public,DepED Managed,School with no Annexes,Purely ES,26,32,21,19,25,19,22,21,18,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BARMM,Lanao del Sur - I,Lumba-Bayabao I,133300,Bubong Dangadar PS,LANAO DEL SUR,LUMBA-BAYABAO (MAGUING),1st District,TALUAN,Public,DepED Managed,School with no Annexes,Purely ES,15,15,20,27,20,25,18,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BARMM,Lanao del Sur - I,Lumba-Bayabao I,133301,Calilangan Elementary School,LANAO DEL SUR,LUMBA-BAYABAO (MAGUING),1st District,CALILANGAN,Public,DepED Managed,School with no Annexes,Purely ES,21,22,17,26,20,27,24,22,22,22,17,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BARMM,Lanao del Sur - I,Lumba-Bayabao I,133303,Datu Macud PS,LANAO DEL SUR,LUMBA-BAYABAO (MAGUING),1st District,LOBO BASARA,Public,DepED Managed,School with no Annexes,Purely ES,23,27,17,14,17,23,20,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BARMM,Lanao del Sur - I,Lumba-Bayabao I,133304,General Metoker Lamping Elementary School,LANAO DEL SUR,LUMBA-BAYABAO (MAGUING),1st District,MAPANTAO,Public,DepED Managed,School with no Annexes,Purely ES,40,44,33,32,28,41,32,20,32,35,28,51,32,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BARMM,Lanao del Sur - I,Lumba-Bayabao I,133305,Lalangitun PS,LANAO DEL SUR,LUMBA-BAYABAO (MAGUING),1st District,LALANGITUN,Public,DepED Managed,School with no Annexes,Purely ES,23,30,20,27,18,32,15,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BARMM,Lanao del Sur - I,Lumba-Bayabao I,133306,Salaman CES,LANAO DEL SUR,LUMBA-BAYABAO (MAGUING),1st District,MACAGUILING,Public,DepED Managed,School with no Annexes,Purely ES,46,74,53,65,48,75,50,63,40,40,30,50,42,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BARMM,Lanao del Sur - I,Lumba-Bayabao I,133307,Taluan Elementary School,LANAO DEL SUR,LUMBA-BAYABAO (MAGUING),1st District,TALUAN,Public,DepED Managed,School with no Annexes,Purely ES,39,46,43,40,36,52,38,42,36,43,36,46,39,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BARMM,Lanao del Sur - I,Lumba-Bayabao I,304964,Datu Mitmug MNHS,LANAO DEL SUR,LUMBA-BAYABAO (MAGUING),1st District,MAPANTAO,Public,DepED Managed,School with no Annexes,Purely JHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,109,91,110,53,94,72,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BARMM,Lanao del Sur - I,Lumba-Bayabao I,408222,"Ma-ahad Al-khairiah Al-shamilah Al-islamiah (Islamic Charitable Integrated Institute),Inc.",LANAO DEL SUR,LUMBA-BAYABAO (MAGUING),1st District,CALILANGAN,Private,Sectarian ,Mother school,Purely ES,50,55,72,84,54,60,39,62,48,43,29,50,19,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BARMM,Lanao del Sur - I,Lumba-Bayabao I,409584,Maahad Al-Khairiah Al-Shamilah Al-Islmia,LANAO DEL SUR,LUMBA-BAYABAO (MAGUING),1st District,CALILANGAN,Private,Non-Sectarian ,Mother school,Purely JHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,20,19,13,11,16,15,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BARMM,Lanao del Sur - I,Lumba-Bayabao II,133308,Agagan-Dansalan PS,LANAO DEL SUR,LUMBA-BAYABAO (MAGUING),1st District,RUMAYAS,Public,DepED Managed,School with no Annexes,Purely ES,14,18,18,13,12,19,15,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BARMM,Lanao del Sur - I,Lumba-Bayabao II,133309,Bacayawan Elementary School,LANAO DEL SUR,LUMBA-BAYABAO (MAGUING),1st District,LUMBAC BACAYAWAN,Public,DepED Managed,School with no Annexes,Purely ES,20,19,25,31,12,13,12,10,11,12,12,13,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BARMM,Lanao del Sur - I,Lumba-Bayabao II,133310,Bacolod Elementary School,LANAO DEL SUR,LUMBA-BAYABAO (MAGUING),1st District,BACOLOD I,Public,DepED Managed,School with no Annexes,Purely ES,29,53,26,44,24,45,33,28,33,39,17,26,17,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BARMM,Lanao del Sur - I,Lumba-Bayabao II,133311,Dagalangit CES,LANAO DEL SUR,LUMBA-BAYABAO (MAGUING),1st District,TUROGAN,Public,DepED Managed,School with no Annexes,Purely ES,22,22,22,31,38,42,26,37,28,60,35,50,31,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BARMM,Lanao del Sur - I,Lumba-Bayabao II,133312,Dilindongan Elementary School,LANAO DEL SUR,LUMBA-BAYABAO (MAGUING),1st District,DILINDONGAN-CADAYONAN,Public,DepED Managed,School with no Annexes,Purely ES,12,12,27,23,34,33,35,20,28,21,15,10,19,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BARMM,Lanao del Sur - I,Lumba-Bayabao II,133313,Lumbac Lolong PS,LANAO DEL SUR,LUMBA-BAYABAO (MAGUING),1st District,SUNGGOD,Public,DepED Managed,School with no Annexes,Purely ES,0,6,12,8,17,9,15,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BARMM,Lanao del Sur - I,Lumba-Bayabao II,133314,Pagayawan PS,LANAO DEL SUR,LUMBA-BAYABAO (MAGUING),1st District,PAGAYAWAN,Public,DepED Managed,School with no Annexes,Purely ES,8,12,13,19,8,18,16,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BARMM,Lanao del Sur - I,Lumba-Bayabao II,133315,Sariguidan Madiar PS,LANAO DEL SUR,LUMBA-BAYABAO (MAGUING),1st District,SARIGIDAN MADIAR,Public,DepED Managed,School with no Annexes,Purely ES,11,15,9,10,12,21,15,21,20,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BARMM,Lanao del Sur - I,Lumba-Bayabao II,304969,Maranao NHS,LANAO DEL SUR,LUMBA-BAYABAO (MAGUING),1st District,LUMBAC BACAYAWAN,Public,DepED Managed,School with no Annexes,Purely JHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,88,96,83,74,94,68,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BARMM,Lanao del Sur - I,Lumba-Bayabao II,304970,Kakai Dayagun Dagalangit NHS,LANAO DEL SUR,LUMBA-BAYABAO (MAGUING),1st District,PAGAYAWAN,Public,DepED Managed,School with no Annexes,JHS with SHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,50,30,36,51,79,48,52,0,0,0,0,31,76,0,0,0,0,0,0,49,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BARMM,Lanao del Sur - I,Lumba-Bayabao II,476006,"Ma'ahad Falah El-khairie Pilot Madrasah, Inc.",LANAO DEL SUR,LUMBA-BAYABAO (MAGUING),1st District,BACOLOD I,Private,Sectarian ,School with no Annexes,ES and JHS,113,115,72,105,84,76,86,82,72,50,37,41,38,52,0,0,33,25,37,23,25,24,24,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BARMM,Lanao del Sur - I,Lumba-Bayabao III,133316,Baugan PS,LANAO DEL SUR,LUMBA-BAYABAO (MAGUING),1st District,BAUGAN,Public,DepED Managed,School with no Annexes,Purely ES,20,25,20,20,18,19,18,23,19,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BARMM,Lanao del Sur - I,Lumba-Bayabao III,133317,Buadi-Inambay Elementary School,LANAO DEL SUR,LUMBA-BAYABAO (MAGUING),1st District,BUAD LUMBAC,Public,DepED Managed,School with no Annexes,Purely ES,26,30,17,36,30,38,25,34,27,34,26,34,17,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BARMM,Lanao del Sur - I,Lumba-Bayabao III,133318,Gadongan PS,LANAO DEL SUR,LUMBA-BAYABAO (MAGUING),1st District,GADONGAN,Public,DepED Managed,School with no Annexes,Purely ES,24,26,11,21,26,25,26,25,12,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BARMM,Lanao del Sur - I,Lumba-Bayabao III,133319,Galawan-Dialongana CES,LANAO DEL SUR,LUMBA-BAYABAO (MAGUING),1st District,DIALONGANA,Public,DepED Managed,School with no Annexes,Purely ES,38,47,34,41,35,43,35,38,33,34,34,39,31,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BARMM,Lanao del Sur - I,Lumba-Bayabao III,133320,Lolong PS,LANAO DEL SUR,LUMBA-BAYABAO (MAGUING),1st District,SALOLODUN BERWAR,Public,DepED Managed,School with no Annexes,Purely ES,26,27,28,26,25,24,16,25,21,27,19,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BARMM,Lanao del Sur - I,Lumba-Bayabao III,133321,Maribo Elementary School,LANAO DEL SUR,LUMBA-BAYABAO (MAGUING),1st District,MARIBO (POB.),Public,DepED Managed,School with no Annexes,Purely ES,39,46,35,42,35,42,24,34,25,22,27,32,23,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BARMM,Lanao del Sur - I,Lumba-Bayabao III,133322,Tongcopan PS,LANAO DEL SUR,LUMBA-BAYABAO (MAGUING),1st District,TONGCOPAN,Public,DepED Managed,School with no Annexes,Purely ES,16,24,11,18,14,17,18,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BARMM,Lanao del Sur - I,Lumba-Bayabao III,215542,Carandangan PS,LANAO DEL SUR,LUMBA-BAYABAO (MAGUING),1st District,CARANDANGAN-MIPAGA,Public,DepED Managed,School with no Annexes,Purely ES,21,21,10,12,16,19,11,22,19,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BARMM,Lanao del Sur - I,Lumba-Bayabao III,215543,Barit PS,LANAO DEL SUR,LUMBA-BAYABAO (MAGUING),1st District,BARIT,Public,DepED Managed,School with no Annexes,Purely ES,21,29,19,18,22,20,26,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BARMM,Lanao del Sur - I,Lumba-Bayabao III,215549,Minaring PS,LANAO DEL SUR,LUMBA-BAYABAO (MAGUING),1st District,MINARING DILADIGAN,Public,DepED Managed,School with no Annexes,Purely ES,20,25,22,21,20,20,20,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BARMM,Lanao del Sur - I,Lumba-Bayabao III,215559,Mapoling PS,LANAO DEL SUR,LUMBA-BAYABAO (MAGUING),1st District,MAPOLING,Public,DepED Managed,School with no Annexes,Purely ES,17,24,19,27,20,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BARMM,Lanao del Sur - I,Lumba-Bayabao III,215560,Tamlang PS,LANAO DEL SUR,LUMBA-BAYABAO (MAGUING),1st District,TAMLANG,Public,DepED Managed,School with no Annexes,Purely ES,32,16,14,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BARMM,Lanao del Sur - I,Lumba-Bayabao III,318102,Aguam Memorial NHS,LANAO DEL SUR,LUMBA-BAYABAO (MAGUING),1st District,MARIBO (POB.),Public,DepED Managed,School with no Annexes,Purely JHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,60,29,38,37,21,40,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BARMM,Lanao del Sur - I,Maguing,133323,Balintao Elementary School,LANAO DEL SUR,MAGUING,1st District,BALINTAO,Public,DepED Managed,School with no Annexes,Purely ES,39,25,10,10,10,8,12,11,14,13,27,11,22,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BARMM,Lanao del Sur - I,Maguing,133324,Borocot CES,LANAO DEL SUR,MAGUING,1st District,BOROCOT,Public,DepED Managed,School with no Annexes,Purely ES,56,73,47,56,49,49,42,45,43,42,32,38,26,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BARMM,Lanao del Sur - I,Maguing,133329,Dilausan Poblacion PS,LANAO DEL SUR,MAGUING,1st District,DILAUSAN (POB.),Public,DepED Managed,School with no Annexes,Purely ES,19,21,15,19,18,23,18,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BARMM,Lanao del Sur - I,Maguing,133330,Dilimbayan PS,LANAO DEL SUR,MAGUING,1st District,DILIMBAYAN,Public,DepED Managed,School with no Annexes,Purely ES,21,18,26,21,14,18,13,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BARMM,Lanao del Sur - I,Maguing,133331,Maguing Proper Elementary School,LANAO DEL SUR,MAGUING,1st District,MAGUING PROPER,Public,DepED Managed,School with no Annexes,Purely ES,38,51,33,30,21,25,24,27,20,18,14,9,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BARMM,Lanao del Sur - I,Maguing,215553,Botod Elementary School,LANAO DEL SUR,MAGUING,1st District,BOTUD,Public,DepED Managed,School with no Annexes,Purely ES,40,46,36,46,21,20,17,13,40,33,36,31,19,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BARMM,Lanao del Sur - I,Maguing,215561,Lumbac PS,LANAO DEL SUR,MAGUING,1st District,LUMBAC,Public,DepED Managed,School with no Annexes,Purely ES,20,14,18,14,13,11,16,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BARMM,Lanao del Sur - I,Maguing,304959,Benito MNHS,LANAO DEL SUR,MAGUING,1st District,PAGALONGAN,Public,DepED Managed,Mother school,Purely JHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,44,43,36,25,23,29,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BARMM,Lanao del Sur - I,Maguing,318101,Benito MNHS (Annex),LANAO DEL SUR,MAGUING,1st District,BALINTAO,Public,DepED Managed,Annex or Extension school(s),Purely JHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BARMM,Lanao del Sur - I,Maguing,318110,Sultan Camar Macasalong NHS,LANAO DEL SUR,MAGUING,1st District,BATO-BATO,Public,DepED Managed,School with no Annexes,Purely JHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,49,27,36,61,48,22,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BARMM,Lanao del Sur - I,Maguing,318129,Sultan Malungun NHS,LANAO DEL SUR,MAGUING,1st District,MADANDING,Public,DepED Managed,School with no Annexes,JHS with SHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,47,42,46,38,30,36,42,0,0,0,0,0,0,0,0,54,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,55,0,0,0,0,0,0,0,0
BARMM,Lanao del Sur - I,Maguing,408750,Madrasah Norol Jaded Al-Islamia,LANAO DEL SUR,MAGUING,1st District,BOROCOT,Private,Sectarian ,Mother school,Purely ES,14,11,27,25,15,19,15,14,29,40,36,32,36,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BARMM,Lanao del Sur - I,Maguing,409791,"Da'ro Rahmah Litahfidhel Qur'Anil Kareim, Inc.",LANAO DEL SUR,MAGUING,1st District,BOLAO,Private,Non-Sectarian ,School with no Annexes,Purely ES,30,30,9,3,6,6,6,5,4,4,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BARMM,Lanao del Sur - I,Maguing,600180,MSU-Siawadato Community High School,LANAO DEL SUR,MAGUING,1st District,BALAGUNUN,SUCsLUCs,SUC Managed,School with no Annexes,JHS with SHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,66,50,64,31,38,34,56,0,0,0,0,0,0,0,0,30,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,57,0,0,0,0,0,0,0,0
BARMM,Lanao del Sur - I,Masiu I,133367,Adigao PS,LANAO DEL SUR,MASIU,1st District,MAGAYO BAGOAINGUD,Public,DepED Managed,School with no Annexes,Purely ES,9,7,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BARMM,Lanao del Sur - I,Masiu I,133368,Apa Mimbalay Elementary School,LANAO DEL SUR,MASIU,1st District,MACOMPARA APA MIMBALAY,Public,DepED Managed,School with no Annexes,Purely ES,24,25,19,22,21,21,20,18,22,22,18,17,21,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BARMM,Lanao del Sur - I,Masiu I,133369,Buadiamaloy Elementary School,LANAO DEL SUR,MASIU,1st District,BUADI AMLOY,Public,DepED Managed,School with no Annexes,Purely ES,23,28,17,22,21,20,19,20,21,19,18,25,18,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BARMM,Lanao del Sur - I,Masiu I,133370,Cormatan Elementary School,LANAO DEL SUR,MASIU,1st District,TAMBORO CORMATAN,Public,DepED Managed,School with no Annexes,Purely ES,25,20,18,22,19,26,18,23,18,14,18,16,13,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BARMM,Lanao del Sur - I,Masiu I,133371,Ditopor Bugaran Elementary School,LANAO DEL SUR,MASIU,1st District,MARANAT BONTALIS,Public,DepED Managed,School with no Annexes,Purely ES,22,31,26,15,17,19,12,22,22,19,21,21,18,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BARMM,Lanao del Sur - I,Masiu I,133372,Macadaag Elementary School,LANAO DEL SUR,MASIU,1st District,MACADAAG TALAGUIAN,Public,DepED Managed,School with no Annexes,Purely ES,30,35,22,27,19,22,26,25,19,19,18,18,12,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BARMM,Lanao del Sur - I,Masiu I,133373,Magandia Amaloy Elementary School,LANAO DEL SUR,MASIU,1st District,LAILA LUMBAC BACON,Public,DepED Managed,School with no Annexes,Purely ES,15,19,15,14,11,25,13,20,15,17,16,21,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BARMM,Lanao del Sur - I,Masiu I,133374,Masiu CES,LANAO DEL SUR,MASIU,1st District,GONDARANGIN ASA ADIGAO,Public,DepED Managed,School with no Annexes,Purely ES,53,51,60,47,29,34,35,31,45,43,39,49,43,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
